,Street,City,State,Zip,GEOID
10900,4451 N TRIPP AVE,Chicago,IL,60630,170311602001
10901,4447 N TRIPP AVE,Chicago,IL,60630,170311602001
10902,4435 N TRIPP AVE,Chicago,IL,60630,170311602001
10903,4421 N TRIPP AVE,Chicago,IL,60630,170311602001
10904,4452 N KEOKUK AVE,Chicago,IL,60630,170311602001
10905,4416 N KEELER AVE,Chicago,IL,60630,170311602001
10906,4406 N KEELER AVE,Chicago,IL,60630,170311602001
10907,4422 N KEELER AVE,Chicago,IL,60630,170311602001
10908,4413 N KEELER AVE,Chicago,IL,60630,170311602001
10909,4437 N KEOKUK AVE,Chicago,IL,60630,170311602001
10910,4429 N KEOKUK AVE,Chicago,IL,60630,170311602001
10911,4417 N KEOKUK AVE,Chicago,IL,60630,170311602001
10912,4401 N KEOKUK AVE,Chicago,IL,60630,170311602001
10913,4468 N ELSTON AVE,Chicago,IL,60630,170311602001
10914,4439 N KEYSTONE AVE,Chicago,IL,60630,170311405003
10915,4449 W MONTROSE AVE,Chicago,IL,60641,170311602004
10916,4439 W MONTROSE AVE,Chicago,IL,60641,170311602004
10917,4340 N KENNETH AVE,Chicago,IL,60641,170311602004
10918,4336 N KENNETH AVE,Chicago,IL,60641,170311602004
10919,4356 N KOSTNER AVE,Chicago,IL,60641,170311602004
10920,4326 N KOSTNER AVE,Chicago,IL,60641,170311602004
10921,4316 N KOSTNER AVE,Chicago,IL,60641,170311602004
10922,4308 N KOSTNER AVE,Chicago,IL,60641,170311602004
10923,4315 N KENNETH AVE,Chicago,IL,60641,170311602004
10924,4323 N KOSTNER AVE,Chicago,IL,60641,170311602003
10925,4350 N LOWELL AVE,Chicago,IL,60641,170311602003
10926,4322 N LOWELL AVE,Chicago,IL,60641,170311602003
10927,4312 N LOWELL AVE,Chicago,IL,60641,170311602003
10928,4309 N KOSTNER AVE,Chicago,IL,60641,170311602003
10929,4321 N CICERO AVE,Chicago,IL,60641,170318317001
10930,4717 W PENSACOLA AVE,Chicago,IL,60641,170318317001
10931,4704 W HUTCHINSON ST,Chicago,IL,60641,170318317001
10932,4700 W HUTCHINSON ST,Chicago,IL,60641,170318317001
10933,NA,Chicago,IL,,
10934,NA,Chicago,IL,,
10935,4552 W HUTCHINSON ST,Chicago,IL,60641,170311602004
10936,4216 N KOLMAR AVE,Chicago,IL,60641,170311602004
10937,4520 W HUTCHINSON ST,Chicago,IL,60641,170311602004
10938,4508 W HUTCHINSON ST,Chicago,IL,60641,170311602004
10939,4506 W HUTCHINSON ST,Chicago,IL,60641,170311602004
10940,4504 W HUTCHINSON ST,Chicago,IL,60641,170311602004
10941,4464 W HUTCHINSON ST,Chicago,IL,60641,170311602004
10942,4449 W HUTCHINSON ST,Chicago,IL,60641,170311602004
10943,4233 N KOLMAR AVE,Chicago,IL,60641,170311602004
10944,4241 N KOLMAR AVE,Chicago,IL,60641,170311602004
10945,4249 N KOLMAR AVE,Chicago,IL,60641,170311602004
10946,4254 N KOLMAR AVE,Chicago,IL,60641,170311602004
10947,4252 N LOWELL AVE,Chicago,IL,60641,170311602003
10948,4242 N LOWELL AVE,Chicago,IL,60641,170311602003
10949,4246 N LOWELL AVE,Chicago,IL,60641,170311602003
10950,4210 N KILPATRICK AVE,Chicago,IL,60641,170318317001
10951,NA,Chicago,IL,,
10952,NA,Chicago,IL,,
10953,4203 N KILPATRICK AVE,Chicago,IL,60641,170318317001
10954,4155 N KILPATRICK AVE,Chicago,IL,60641,170318317001
10955,4151 N KILPATRICK AVE,Chicago,IL,60641,170318317001
10956,4143 N KILPATRICK AVE,Chicago,IL,60641,170318317001
10957,4139 N KILPATRICK AVE,Chicago,IL,60641,170318317001
10958,4650 W BERTEAU AVE,Chicago,IL,60641,170318317001
10959,4129 N CICERO AVE,Chicago,IL,60641,170318317001
10960,4705 W BERTEAU AVE,Chicago,IL,60641,170318317001
10961,4701 W BERTEAU AVE,Chicago,IL,60641,170318317001
10962,4718 W BELLE PLAINE AVE,Chicago,IL,60641,170318317001
10963,4058 N KOLMAR AVE,Chicago,IL,60641,170311602004
10964,4128 N KOLMAR AVE,Chicago,IL,60641,170311602004
10965,4122 N KOLMAR AVE,Chicago,IL,60641,170311602004
10966,4028 N KOLMAR AVE,Chicago,IL,60641,170311602004
10967,4105 N KOLMAR AVE,Chicago,IL,60641,170311602004
10968,4047 N KOLMAR AVE,Chicago,IL,60641,170311602004
10969,4158 N KILBOURN AVE,Chicago,IL,60641,170311602004
10970,4146 N KILBOURN AVE,Chicago,IL,60641,170311602004
10971,4118 N KILBOURN AVE,Chicago,IL,60641,170311602004
10972,4026 N KILBOURN AVE,Chicago,IL,60641,170311602004
10973,4022 N KILBOURN AVE,Chicago,IL,60641,170311602004
10974,4506 W IRVING PARK RD,Chicago,IL,60641,170311602004
10975,4159 N KILBOURN AVE,Chicago,IL,60641,170311602004
10976,4155 N KILBOURN AVE,Chicago,IL,60641,170311602004
10977,4133 N KILBOURN AVE,Chicago,IL,60641,170311602004
10978,4063 N KILBOURN AVE,Chicago,IL,60641,170311602004
10979,4031 N KILBOURN AVE,Chicago,IL,60641,170311602004
10980,4021 N KILBOURN AVE,Chicago,IL,60641,170311602004
10981,4154 N KENNETH AVE,Chicago,IL,60641,170311602004
10982,4136 N KENNETH AVE,Chicago,IL,60641,170311602004
10983,4036 N KENNETH AVE,Chicago,IL,60641,170311602004
10984,4026 N KENNETH AVE,Chicago,IL,60641,170311602004
10985,4157 N KENNETH AVE,Chicago,IL,60641,170311602004
10986,4142 N KOSTNER AVE,Chicago,IL,60641,170311602004
10987,4122 N KOSTNER AVE,Chicago,IL,60641,170311602004
10988,4062 N KOSTNER AVE,Chicago,IL,60641,170311602004
10989,4058 N KOSTNER AVE,Chicago,IL,60641,170311602004
10990,4054 N KOSTNER AVE,Chicago,IL,60641,170311602004
10991,4048 N KOSTNER AVE,Chicago,IL,60641,170311602004
10992,4036 N KOSTNER AVE,Chicago,IL,60641,170311602004
10993,4103 N KOSTNER AVE,Chicago,IL,60641,170311602004
10994,4021 N KOSTNER AVE,Chicago,IL,60641,170311602004
10995,4022 N LOWELL AVE,Chicago,IL,60641,170311602004
10996,4050 N LOWELL AVE,Chicago,IL,60641,170311602004
10997,4056 N LOWELL AVE,Chicago,IL,60641,170311602004
10998,4319 N LOWELL AVE,Chicago,IL,60641,170311602003
10999,4326 N KILDARE AVE,Chicago,IL,60641,170311602003
11000,4348 N TRIPP AVE,Chicago,IL,60641,170311602003
11001,4302 N TRIPP AVE,Chicago,IL,60641,170311602003
11002,4247 W MONTROSE AVE,Chicago,IL,60641,170311602003
11003,4356 N TRIPP AVE,Chicago,IL,60641,170311602003
11004,4317 N TRIPP AVE,Chicago,IL,60641,170311603003
11005,4356 N KEELER AVE,Chicago,IL,60641,170311603003
11006,4354 N KEELER AVE,Chicago,IL,60641,170311603003
11007,4312 N KEELER AVE,Chicago,IL,60641,170311603003
11008,NA,Chicago,IL,,
11009,NA,Chicago,IL,,
11010,NA,Chicago,IL,,
11011,4168 W CULLOM AVE,Chicago,IL,60641,170311603003
11012,4336 N KEDVALE AVE,Chicago,IL,60641,170311603003
11013,NA,Chicago,IL,,
11014,NA,Chicago,IL,,
11015,NA,Chicago,IL,,
11016,4326 N KEDVALE AVE,Chicago,IL,60641,170311603003
